Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712674.6882815,0,71074,0,GPS1_Frame,42.203489,-71.05098799999999,8.7,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712675.6872828,0,71075,0,GPS1_Frame,42.203489,-71.050989,8.7,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712676.6916702,0,71076,0,GPS1_Frame,42.203489,-71.05098799999999,8.7,0.9,330680.7003346096,4674406.035086338,0.0,19,T
1675712677.6891823,0,71077,0,GPS1_Frame,42.203489,-71.050989,8.7,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712678.6895995,0,71078,0,GPS1_Frame,42.203489,-71.050989,8.7,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712679.6878097,0,71079,0,GPS1_Frame,42.203489,-71.050989,8.7,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712680.688813,0,71080,0,GPS1_Frame,42.203489,-71.050989,8.7,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712681.6848009,0,71081,0,GPS1_Frame,42.203489,-71.050989,8.7,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712682.686023,0,71082,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712683.6838205,0,71083,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712684.6839757,0,71084,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712685.6844091,0,71085,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712686.6852891,0,71086,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712687.6902483,0,71087,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712688.6855462,0,71088,0,GPS1_Frame,42.203489,-71.050989,8.8,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712689.6892343,0,71089,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712690.6882813,0,71090,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712691.687158,0,71091,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712692.687684,0,71092,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712693.6883793,0,71093,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712694.6885824,0,71094,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712695.6862733,0,71095,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712696.6869266,0,71096,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712697.7278545,0,71097,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712698.7269855,0,71098,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712699.6875973,0,71099,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712700.7295165,0,71100,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712701.728148,0,71101,0,GPS1_Frame,42.203489,-71.050989,8.8,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712702.688895,0,71102,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712703.6883698,0,71103,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712704.6890988,0,71104,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712705.6883972,0,71105,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
