Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675714489.317366,0,72889,0,GPS1_Frame,42.202836,-71.051192,39.6,0.9,330662.1138763292,4674333.931248917,0.0,19,T
1675714490.3177228,0,72890,0,GPS1_Frame,42.202841,-71.051187,39.1,0.9,330662.5400306997,4674334.476516597,0.0,19,T
1675714491.3167803,0,72891,0,GPS1_Frame,42.202846,-71.051182,38.8,0.9,330662.9661850061,4674335.021784301,0.0,19,T
1675714492.3161366,0,72892,0,GPS1_Frame,42.202852,-71.051176,38.5,0.9,330663.4775700918,4674335.6761055775,0.0,19,T
1675714493.3162918,0,72893,0,GPS1_Frame,42.202859,-71.051169,38.5,0.9,330664.07418590644,4674336.439480444,0.0,19,T
1675714494.3170614,0,72894,0,GPS1_Frame,42.202867,-71.05116299999999,38.3,0.9,330664.59091379744,4674337.315881501,0.0,19,T
1675714495.316173,0,72895,0,GPS1_Frame,42.202872,-71.05115599999999,38.3,0.9,330665.18218636996,4674337.857176752,0.0,19,T
1675714496.3159478,0,72896,0,GPS1_Frame,42.202878,-71.05115,38.3,0.9,330665.6935710541,4674338.51149818,0.0,19,T
1675714497.3172803,0,72897,0,GPS1_Frame,42.202883,-71.05114300000001,38.3,0.9,330666.284843446,4674339.052793519,0.0,19,T
1675714498.3165987,0,72898,0,GPS1_Frame,42.202889,-71.051137,38.3,0.9,330666.79622794536,4674339.707115021,0.0,19,T
1675714499.316421,0,72899,0,GPS1_Frame,42.202893,-71.051131,38.0,0.9,330667.30226942815,4674340.139356856,0.0,19,T
1675714500.3166456,0,72900,0,GPS1_Frame,42.202896,-71.051124,37.6,0.9,330667.8881986539,4674340.458572616,0.0,19,T
1675714501.3168263,0,72901,0,GPS1_Frame,42.202898999999995,-71.05111799999999,37.3,0.9,330668.3915685664,4674340.779774671,0.0,19,T
1675714502.3170636,0,72902,0,GPS1_Frame,42.202902,-71.051112,36.5,0.9,330668.89493843226,4674341.100976762,0.0,19,T
1675714503.3156183,0,72903,0,GPS1_Frame,42.202905,-71.051106,35.6,0.9,330669.3983082494,4674341.422178887,0.0,19,T
1675714504.3160295,0,72904,0,GPS1_Frame,42.202909,-71.05109800000001,34.4,0.9,330670.06946793664,4674341.850448441,0.0,19,T
1675714505.3149006,0,72905,0,GPS1_Frame,42.202912,-71.051092,33.8,0.9,330670.572837647,4674342.171650646,0.0,19,T
1675714506.317244,0,72906,0,GPS1_Frame,42.202915000000004,-71.051085,33.0,0.9,330671.1587665484,4674342.490866673,0.0,19,T
1675714507.3180954,0,72907,0,GPS1_Frame,42.202919,-71.05107799999999,32.0,0.9,330671.7473667906,4674342.921122597,0.0,19,T
1675714508.3173335,0,72908,0,GPS1_Frame,42.202922,-71.051072,31.1,0.9,330672.2507363455,4674343.24232492,0.0,19,T
1675714509.3171198,0,72909,0,GPS1_Frame,42.202926,-71.05106599999999,30.2,0.9,330672.7567772339,4674343.67456713,0.0,19,T
1675714510.3154902,0,72910,0,GPS1_Frame,42.202929999999995,-71.05106,29.6,0.9,330673.2628180604,4674344.106809375,0.0,19,T
1675714511.3163548,0,72911,0,GPS1_Frame,42.202933,-71.05105300000001,29.3,0.9,330673.8487466739,4674344.426025615,0.0,19,T
