Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_data
1678246331.248349,342,1678245895,842408895,imu1_frame,0,0,0,,0.26690377130544013,0.24037959703244036,0.10518315566130382,-0.9273168444272895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.409922,5.050413,-0.829394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.814,-0.13,-12.567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0909,-0.0894,0.1371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-149.078,+030.130,-004.427,-00.0909,-00.0894,+00.1371,-06.814,-00.130,-12.567,+00.409922,+05.050413,-00.829394*69
"
1678246331.2923787,343,1678245895,842408895,imu1_frame,0,0,0,,0.24956671785634543,0.29913698914451253,0.12080139963797484,-0.9130391759992963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.168076,5.097697,-0.702801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.305,2.296,-7.578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1037,-0.0554,0.1243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-151.164,+037.340,-005.144,-00.1037,-00.0554,+00.1243,-05.305,+02.296,-07.578,+00.168076,+05.097697,-00.702801*6C
"
1678246331.2923944,344,1678245895,842408895,imu1_frame,0,0,0,,0.2366775229265864,0.3537065912886455,0.13633333532748398,-0.89458851943158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.179602,4.655766,-0.282434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.11,1.644,-2.863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.138,-0.0482,0.1093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-152.853,+044.217,-006.127,-00.1380,-00.0482,+00.1093,-05.110,+01.644,-02.863,+00.179602,+04.655766,-00.282434*61
"
1678246331.3364437,345,1678245895,842408895,imu1_frame,0,0,0,,0.22358025205594895,0.4002809901414749,0.1448880306909521,-0.8768092485737455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.575784,3.755017,-0.370054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.857,1.012,1.745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1053,-0.0492,0.1353,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-154.529,+050.061,-006.717,-00.1053,-00.0492,+00.1353,-04.857,+01.012,+01.745,+00.575784,+03.755017,-00.370054*69
"
1678246331.3364563,346,1678245895,842408895,imu1_frame,0,0,0,,0.20972239021373112,0.43749567745704426,0.14892619050325667,-0.8616467031397664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.600471,3.071941,-0.416652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.275,0.648,4.403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1401,-0.0524,0.1367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-156.410,+054.726,-007.276,-00.1401,-00.0524,+00.1367,-04.275,+00.648,+04.403,+00.600471,+03.071941,-00.416652*69
"
1678246331.380376,347,1678245895,842408895,imu1_frame,0,0,0,,0.199380700849482,0.46665838160257056,0.15353787621313486,-0.8478817202751803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.22504,2.389373,-0.230245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.84,0.886,7.639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1557,-0.0551,0.1271,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-158.115,+058.492,-008.171,-00.1557,-00.0551,+00.1271,-03.840,+00.886,+07.639,+00.225040,+02.389373,-00.230245*6E
"
1678246331.3835542,348,1678245895,842408895,imu1_frame,0,0,0,,0.19305728130868594,0.4870628775380639,0.15610939084930886,-0.8373341612204157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282508,1.542658,-0.004409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.516,1.985,9.794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1664,-0.0544,0.1247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.209,+061.157,-008.748,-00.1664,-00.0544,+00.1247,-03.516,+01.985,+09.794,+00.282508,+01.542658,-00.004409*6D
"
1678246331.424382,349,1678245895,842408895,imu1_frame,0,0,0,,0.18981665647842255,0.4986810279020962,0.15579268134844565,-0.8312734266004914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14205,0.738278,0.022551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.583,1.073,10.346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1778,-0.0587,0.1238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.592,+062.651,-008.726,-00.1778,-00.0587,+00.1238,-03.583,+01.073,+10.346,+00.142050,+00.738278,+00.022551*67
"
1678246331.4683535,350,1678245895,842408895,imu1_frame,0,0,0,,0.19021361750568044,0.5030794303699768,0.1562140109741143,-0.828448579713552,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.063161,0.223569,0.183409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.257,1.402,9.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1817,-0.0596,0.1157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.451,+063.250,-008.618,-00.1817,-00.0596,+00.1157,-03.257,+01.402,+09.746,-00.063161,+00.223569,+00.183409*64
"
1678246331.4683614,351,1678245895,842408895,imu1_frame,0,0,0,,0.19397419919138892,0.5016391815926657,0.1568359524553925,-0.8283324366198087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.25307,-0.341275,0.206464,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.407,0.438,9.098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1824,-0.0599,0.1177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-158.738,+063.112,-008.291,-00.1824,-00.0599,+00.1177,-03.407,+00.438,+09.098,-00.253070,-00.341275,+00.206464*67
"
1678246331.5123675,352,1678245895,842408895,imu1_frame,0,0,0,,0.1995334113958227,0.49249369019580264,0.156869063070125,-0.8324833210975264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.316191,-1.089194,0.279438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.7,0.76,9.13,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1776,-0.0583,0.1215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-157.792,+061.956,-007.903,-00.1776,-00.0583,+00.1215,-02.700,+00.760,+09.130,-00.316191,-01.089194,+00.279438*64
"
1678246331.5123734,353,1678245895,842408895,imu1_frame,0,0,0,,0.20832962349799183,0.4779957230976939,0.1576981150269127,-0.8386001199561424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.56002,-1.516955,0.288693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.393,1.191,7.64,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1663,-0.0558,0.1279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-156.471,+060.158,-007.544,-00.1663,-00.0558,+00.1279,-02.393,+01.191,+07.640,-00.560020,-01.516955,+00.288693*64
"
1678246331.556254,354,1678245895,842408895,imu1_frame,0,0,0,,0.2170358098552575,0.45765311036159245,0.15273200808921417,-0.8486000362490382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.082345,-2.208476,0.329787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.728,0.578,5.123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1553,-0.053,0.1284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-154.854,+057.461,-006.465,-00.1553,-00.0530,+00.1284,-03.728,+00.578,+05.123,-00.082345,-02.208476,+00.329787*6E
"
1678246331.5593147,355,1678245895,842408895,imu1_frame,0,0,0,,0.22668184973521588,0.4325173505462689,0.1433205122833469,-0.860815491981816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006917,-2.60022,0.4713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.95,-2.293,2.713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1419,-0.0474,0.1342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-153.021,+054.058,-004.951,-00.1419,-00.0474,+00.1342,-04.950,-02.293,+02.713,+00.006917,-02.600220,+00.471300*6E
"
1678246331.60035,356,1678245895,842408895,imu1_frame,0,0,0,,0.234601173160531,0.4024039313405702,0.13261255820493548,-0.8748984369626566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.113086,-2.978416,0.249485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.406,-2.754,0.895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.121,-0.0448,0.1434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-151.780,+050.027,-003.859,-00.1210,-00.0448,+00.1434,-04.406,-02.754,+00.895,+00.113086,-02.978416,+00.249485*67
"
1678246331.644356,357,1678245895,842408895,imu1_frame,0,0,0,,0.2430095902125973,0.36539439650900224,0.12448292103765213,-0.889908577571012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.497231,-3.608397,0.217994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.395,-0.222,2.441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.108,-0.0389,0.1143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-150.949,+045.303,-003.584,-00.1080,-00.0389,+00.1143,-03.395,-00.222,+02.441,-00.497231,-03.608397,+00.217994*6E
"
1678246331.644362,358,1678245895,842408895,imu1_frame,0,0,0,,0.25521860902251786,0.31696961317949046,0.11553226245654936,-0.906115898912014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.359767,-4.637519,0.335523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.888,-0.883,0.198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1063,-0.0371,0.1232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-149.798,+039.301,-003.525,-00.1063,-00.0371,+00.1232,-03.888,-00.883,+00.198,-00.359767,-04.637519,+00.335523*65
"
1678246331.6883519,359,1678245895,842408895,imu1_frame,0,0,0,,0.26730177177284775,0.25792045160941,0.09910258787360146,-0.9231497606160392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.236545,-5.496596,0.414502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.64,-0.69,-6.678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0947,-0.0674,0.1226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-148.575,+031.950,-003.046,-00.0947,-00.0674,+00.1226,-06.640,-00.690,-06.678,-00.236545,-05.496596,+00.414502*60
"
1678246331.6883605,360,1678245895,842408895,imu1_frame,0,0,0,,0.2807083776886691,0.19357450101138918,0.0846085687713283,-0.9362548314129309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.664943,-5.1924,0.646711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.994,2.718,-19.088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0803,-0.0632,0.1384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-147.291,+024.203,-003.127,-00.0803,-00.0632,+00.1384,-05.994,+02.718,-19.088,-00.664943,-05.192400,+00.646711*63
"
1678246331.732364,361,1678245895,842408895,imu1_frame,0,0,0,,0.2978566858541864,0.1350508436520634,0.07593187449405212,-0.9419538283571262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.971365,-4.597838,0.977066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.841,2.763,-22.799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0902,-0.0574,0.1364,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-145.482,+017.437,-003.762,-00.0902,-00.0574,+00.1364,-03.841,+02.763,-22.799,-00.971365,-04.597838,+00.977066*68
"
1678246331.7333004,362,1678245895,842408895,imu1_frame,0,0,0,,0.3161732958224839,0.08222675739056476,0.06478589527727029,-0.9429082644408757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.30849,-4.305367,1.039656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.912,-2.819,-27.477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0732,-0.0625,0.1495,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-143.332,+011.305,-004.104,-00.0732,-00.0625,+00.1495,-05.912,-02.819,-27.477,-00.308490,-04.305367,+01.039656*61
"
1678246331.7762554,363,1678245895,842408895,imu1_frame,0,0,0,,0.3277400871554663,0.03706676839154679,0.05017548228740967,-0.9427061636212851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.291214,-3.349252,0.609631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.051,-3.606,-36.497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0538,-0.0694,0.1571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-141.868,+005.899,-004.053,-00.0538,-00.0694,+00.1571,-06.051,-03.606,-36.497,-00.291214,-03.349252,+00.609631*62
"
1678246331.8204045,364,1678245895,842408895,imu1_frame,0,0,0,,0.33504508523249477,0.0061519755617481155,0.04846823500155159,-0.9409345217676272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.701782,-1.686827,0.52351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.64,-2.136,-44.44,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0436,-0.066,0.158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-140.911,+002.525,-005.001,-00.0436,-00.0660,+00.1580,-04.640,-02.136,-44.440,-00.701782,-01.686827,+00.523510*62
"
1678246331.8204117,365,1678245895,842408895,imu1_frame,0,0,0,,0.3390771360732163,-0.0022721738226615697,0.048420557581451626,-0.9395089050253898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114223,-0.002052,0.096988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.852,-4.587,-44.6,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0382,-0.069,0.1599,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-140.386,+001.637,-005.311,-00.0382,-00.0690,+00.1599,-02.852,-04.587,-44.600,+00.114223,-00.002052,+00.096988*60
"
1678246331.8642716,366,1678245895,842408895,imu1_frame,0,0,0,,0.33741070146545155,0.010452207297633862,0.04902960000451431,-0.9400217381649197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282584,1.621368,-0.236099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.343,-4.539,-39.741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0437,-0.0685,0.1573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-140.639,+003.023,-004.890,-00.0437,-00.0685,+00.1573,-01.343,-04.539,-39.741,+00.282584,+01.621368,-00.236099*62
"
1678246331.8642786,367,1678245895,842408895,imu1_frame,0,0,0,,0.3314169196648912,0.03810646284668155,0.05440860718108981,-0.9411431486834317,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.475617,2.561861,-0.393774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.421,-1.938,-32.581,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0525,-0.0679,0.1553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-141.442,+006.188,-004.451,-00.0525,-00.0679,+00.1553,-01.421,-01.938,-32.581,+00.475617,+02.561861,-00.393774*6F
"
1678246331.9083276,368,1678245895,842408895,imu1_frame,0,0,0,,0.32449638027294997,0.07562988283803285,0.06038736272132037,-0.9409227313840506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.620276,3.413744,-0.362115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.369,-0.996,-30.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0671,-0.0621,0.1522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-142.289,+010.458,-003.764,-00.0671,-00.0621,+00.1522,-03.369,-00.996,-30.730,+00.620276,+03.413744,-00.362115*6C
"
