Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675711111.1781056,0,69510,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711112.1775334,0,69511,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711113.1799486,0,69512,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711114.1797268,0,69513,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711115.1762257,0,69514,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711116.1761978,0,69515,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711117.1768653,0,69516,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711118.177365,0,69517,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711119.1759686,0,69518,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711120.179283,0,69519,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711121.1799762,0,69520,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711122.1802495,0,69521,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711123.1812155,0,69522,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711124.1793466,0,69523,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711125.1772234,0,69524,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711126.1778305,0,69525,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711127.1764941,0,69526,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711128.179791,0,69527,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711129.180543,0,69528,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711130.1797132,0,69529,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711131.1796842,0,69530,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711132.1798816,0,69531,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711133.180033,0,69532,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711134.180204,0,69533,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711135.213907,0,69534,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711136.1799035,0,69535,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711137.2137687,0,69536,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711138.180467,0,69537,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711139.1787786,0,69538,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711140.2129936,0,69539,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711141.1805322,0,69540,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711142.1806858,0,69541,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711143.1793664,0,69542,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711144.179847,0,69543,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711145.2133224,0,69544,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711146.2136035,0,69545,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711147.180483,0,69546,0,GPS1_Frame,42.20229500000001,-71.054267,6.9,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711148.1795921,0,69547,0,GPS1_Frame,42.20229500000001,-71.054267,7.0,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711149.1809726,0,69548,0,GPS1_Frame,42.20229500000001,-71.054267,7.0,0.9,330406.7964150247,4674279.971193457,0.0,19,T
